goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
ok  	sigs.k8s.io/structured-merge-diff/v6/fieldpath	133.832s
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/internal/cli	0.505s
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/internal/fixture	0.237s
goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/merge
cpu: Apple M1 Pro
BenchmarkDeducedSimple-10                             	   32468	     38239 ns/op	   28618 B/op	     673 allocs/op
BenchmarkDeducedSimple-10                             	   32605	     37054 ns/op	   28618 B/op	     673 allocs/op
BenchmarkDeducedNested-10                             	   14954	     80023 ns/op	   56947 B/op	    1282 allocs/op
BenchmarkDeducedNested-10                             	   14954	     80311 ns/op	   56954 B/op	    1282 allocs/op
BenchmarkDeducedNestedAcrossVersion-10                	   10000	    108007 ns/op	   74989 B/op	    1708 allocs/op
BenchmarkDeducedNestedAcrossVersion-10                	   10000	    108642 ns/op	   74999 B/op	    1708 allocs/op
BenchmarkLeafConflictAcrossVersion-10                 	   23977	     49034 ns/op	   40074 B/op	     877 allocs/op
BenchmarkLeafConflictAcrossVersion-10                 	   23943	     50090 ns/op	   40070 B/op	     877 allocs/op
BenchmarkMultipleApplierRecursiveRealConversion-10    	    1591	    744019 ns/op	  717959 B/op	    7381 allocs/op
BenchmarkMultipleApplierRecursiveRealConversion-10    	    1588	    742826 ns/op	  717984 B/op	    7381 allocs/op
BenchmarkOperations/Pod/Create-10                     	   24207	     49773 ns/op	   20197 B/op	     459 allocs/op
BenchmarkOperations/Pod/Create-10                     	   24194	     49180 ns/op	   20198 B/op	     459 allocs/op
BenchmarkOperations/Pod/Apply-10                      	    9456	    134967 ns/op	   55098 B/op	    1301 allocs/op
BenchmarkOperations/Pod/Apply-10                      	    8980	    132065 ns/op	   55098 B/op	    1301 allocs/op
