goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkFieldSet/deserialize-1000-10                	     998	   1157151 ns/op	 2727101 B/op	   28796 allocs/op
BenchmarkFieldSet/deserialize-1000-10                	    1066	   1134463 ns/op	 2731860 B/op	   28835 allocs/op
BenchmarkFieldSet/union-1000-10                      	    6206	    207016 ns/op	  236020 B/op	    2856 allocs/op
BenchmarkFieldSet/union-1000-10                      	    6092	    202194 ns/op	  235966 B/op	    2857 allocs/op
BenchmarkFieldSet/intersection-1000-10               	   10000	    111584 ns/op	   43252 B/op	    1330 allocs/op
BenchmarkFieldSet/intersection-1000-10               	   10000	    100719 ns/op	   43202 B/op	    1329 allocs/op
BenchmarkFieldSet/difference-1000-10                 	    6870	    168126 ns/op	  149516 B/op	    2234 allocs/op
BenchmarkFieldSet/difference-1000-10                 	    7090	    164792 ns/op	  149592 B/op	    2237 allocs/op
BenchmarkFieldSet/recursive-difference-1000-10       	    6543	    185424 ns/op	  152581 B/op	    2282 allocs/op
BenchmarkFieldSet/recursive-difference-1000-10       	    6500	    177939 ns/op	  152707 B/op	    2287 allocs/op
BenchmarkFieldSet/leaves-1000-10                     	    4186	    278348 ns/op	  307237 B/op	    7214 allocs/op
BenchmarkFieldSet/leaves-1000-10                     	    4160	    286542 ns/op	  307168 B/op	    7212 allocs/op
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/fieldpath	129.749s
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/internal/cli	0.518s
PASS
ok  	sigs.k8s.io/structured-merge-diff/v6/internal/fixture	0.239s
goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/merge
cpu: Apple M1 Pro
BenchmarkDeducedSimple-10                             	   32922	     36736 ns/op	   28619 B/op	     673 allocs/op
BenchmarkDeducedSimple-10                             	   31923	     39025 ns/op	   28619 B/op	     673 allocs/op
BenchmarkDeducedNested-10                             	   15147	     79864 ns/op	   56940 B/op	    1282 allocs/op
BenchmarkDeducedNested-10                             	   15036	     79735 ns/op	   56941 B/op	    1282 allocs/op
BenchmarkDeducedNestedAcrossVersion-10                	   10000	    108605 ns/op	   75009 B/op	    1709 allocs/op
BenchmarkDeducedNestedAcrossVersion-10                	   10000	    107182 ns/op	   74988 B/op	    1708 allocs/op
BenchmarkLeafConflictAcrossVersion-10                 	   24246	     50068 ns/op	   40071 B/op	     877 allocs/op
BenchmarkLeafConflictAcrossVersion-10                 	   24228	     50200 ns/op	   40072 B/op	     877 allocs/op
BenchmarkMultipleApplierRecursiveRealConversion-10    	    1652	    738054 ns/op	  717811 B/op	    7378 allocs/op
BenchmarkMultipleApplierRecursiveRealConversion-10    	    1638	    769123 ns/op	  717234 B/op	    7371 allocs/op
BenchmarkOperations/Pod/Create-10                     	   24889	     48970 ns/op	   20197 B/op	     459 allocs/op
BenchmarkOperations/Pod/Create-10                     	   23102	     48597 ns/op	   20196 B/op	     459 allocs/op
